id,qname,heading,text,type,diagram,website,updated
,hasClaim,hasClaim,"Indicates that an Agent is the beneficiary of an Activity fulfilled by another Agent in the Agreement (i.e., the Agent with the duty to fulfil the Activity), e.g. payment of wages, provision of services.",ObjectProperty,,https://w3id.org/citydata/part1/v1/hasClaim,2026-07-23T12:14:41.538678
,hasDuty,hasDuty,Indicates that an Agent is required to fulfil the described Activity.,ObjectProperty,,https://w3id.org/citydata/part1/v1/hasDuty,2026-07-23T12:14:41.538678
,hasNoClaim,hasNoClaim,Indicates that an Agent has no claim on (i.e. has no right to the described Activity).,ObjectProperty,,https://w3id.org/citydata/part1/v1/hasNoClaim,2026-07-23T12:14:41.538678
,hasPrivilege,hasPrivilege,Indicates that an Agent may but is not required to fulfil the described Activity.,ObjectProperty,,https://w3id.org/citydata/part1/v1/hasPrivilege,2026-07-23T12:14:41.538678
,hasSubAgreement,hasSubAgreement,Identifies two or more Agreements that comprise the Agreement.,ObjectProperty,,https://w3id.org/citydata/part1/v1/hasSubAgreement,2026-07-23T12:14:41.538678
,involvesAgent,involvesAgent,Identifies the Agents that are party to the Agreement.,ObjectProperty,,https://w3id.org/citydata/part1/v1/involvesAgent,2026-07-23T12:14:41.538678
,validFor,validFor,Specifies the time Interval during which the Thing is valid or in force.,ObjectProperty,,https://w3id.org/citydata/part1/v1/validFor,2026-07-23T12:14:41.538678
,validIn,validIn,Identifies the location where the Thing is valid.,ObjectProperty,,https://w3id.org/citydata/part1/v1/validIn,2026-07-23T12:14:41.538678
,ResourceObjectProperty,ResourceObjectProperty,"Added for organizational purposes, to identify all resource object properties defined in the City Data Model.",ObjectProperty,,https://w3id.org/citydata/part1/v1/ResourceObjectProperty,2026-07-23T12:14:41.538678
,capacityInUse,capacityInUse,"Identifies the portion of capacity in use, by some Activity(s).",ObjectProperty,,https://w3id.org/citydata/part1/v1/capacityInUse,2026-07-23T12:14:41.538678
,consumedBy,consumedBy,,ObjectProperty,,https://w3id.org/citydata/part1/v1/consumedBy,2026-07-23T12:14:41.538678
,forResource,forResource,Specifies the Resource that is allocated.,ObjectProperty,,https://w3id.org/citydata/part1/v1/forResource,2026-07-23T12:14:41.538678
,forState,forState,Specifies the State to which the Resource is allocated.,ObjectProperty,,https://w3id.org/citydata/part1/v1/forState,2026-07-23T12:14:41.538678
,hasAllocation,hasAllocation,Specifies a Planned Allocation for the Resource. This indicates a State and time Interval to which the Resource has been allocated.,ObjectProperty,,https://w3id.org/citydata/part1/v1/hasAllocation,2026-07-23T12:14:41.538678
,hasAsset,hasAsset,,ObjectProperty,,https://w3id.org/citydata/part1/v1/hasAsset,2026-07-23T12:14:41.538678
,hasAvailableCapacity,hasAvailableCapacity,identifies the Quantity that specifies how much of the Resource is available for use.,ObjectProperty,,https://w3id.org/citydata/part1/v1/hasAvailableCapacity,2026-07-23T12:14:41.538678
,hasCapacity,hasCapacity,"Identifies the Quantity that specifies how much of the Resource exists, e.g. its volume, if it is liquid; how much it can hold, if it is an container.",ObjectProperty,,https://w3id.org/citydata/part1/v1/hasCapacity,2026-07-23T12:14:41.538678
,hasOwner,hasOwner,A Resource may have some owner. The owner of a resource is subject to change over time.,ObjectProperty,,https://w3id.org/citydata/part1/v1/hasOwner,2026-07-23T12:14:41.538678
,hasQuantity,hasQuantity,"Specifies the Quantity of the Resource that participates in the State, if applicable.",ObjectProperty,,https://w3id.org/citydata/part1/v1/hasQuantity,2026-07-23T12:14:41.538678
,hasResource,hasResource,"Specifies a Resource that participates in the State. This identifies the condition of the object that plays a resource role (i.e. is used, consumed, etc.) when the state’s status is active.",ObjectProperty,,https://w3id.org/citydata/part1/v1/hasResource,2026-07-23T12:14:41.538678
,ownedBy,ownedBy,,ObjectProperty,,https://w3id.org/citydata/part1/v1/ownedBy,2026-07-23T12:14:41.538678
,participatesIn,participatesIn,"Identifies the Activity that the Resource is being used, consumed, produced, or released by.",ObjectProperty,,https://w3id.org/citydata/part1/v1/participatesIn,2026-07-23T12:14:41.538678
,resourceOf,resourceOf,"identifies what State the agent may be a resource of. This is specified using the Resource pattern, where the Agent would be considered to be a resource from the perspective of an Activity that uses it in some way. For example, a construction activity may use some persons(s) and those persons would be considered a Resource for that Activity.",ObjectProperty,,https://w3id.org/citydata/part1/v1/resourceOf,2026-07-23T12:14:41.538678
,usedBy,usedBy,,ObjectProperty,,https://w3id.org/citydata/part1/v1/usedBy,2026-07-23T12:14:41.538678
,LocationObjectProperty,LocationObjectProperty,"Added for organizational purposes, to identify all location object properties defined in the City Data Model.",ObjectProperty,,https://w3id.org/citydata/part1/v1/LocationObjectProperty,2026-07-23T12:14:41.538678
,associatedLocation,associatedLocation,"Captures the association of a non-spatial object with a Location. For example, an activity is not a spatial object but may be associated with some location in which it (mostly) takes place.",ObjectProperty,,https://w3id.org/citydata/part1/v1/associatedLocation,2026-07-23T12:14:41.538678
,hasLocation,hasLocation,Specifies the Location of an object.,ObjectProperty,,https://w3id.org/citydata/part1/v1/hasLocation,2026-07-23T12:14:41.538678
,nonTangentialProperPart,nonTangentialProperPart,,ObjectProperty,,https://w3id.org/citydata/part1/v1/nonTangentialProperPart,2026-07-23T12:14:41.538678
,tangentialProperPart,tangentialProperPart,,ObjectProperty,,https://w3id.org/citydata/part1/v1/tangentialProperPart,2026-07-23T12:14:41.538678
,ActivityObjectProperty,ActivityObjectProperty,"Added for organizational purposes, to identify all activity object properties defined in the City Data Model.",ObjectProperty,,https://w3id.org/citydata/part1/v1/ActivityObjectProperty,2026-07-23T12:14:41.538678
,achievedAt,achievedAt,Identifies the time Interval or Instant during which the State was satisfied.,ObjectProperty,,https://w3id.org/citydata/part1/v1/achievedAt,2026-07-23T12:14:41.538678
,beginOf,beginOf,Identifies the time Instant at which the Activity occurs.,ObjectProperty,,https://w3id.org/citydata/part1/v1/beginOf,2026-07-23T12:14:41.538678
,causedByActivity,causedByActivity,Identifies an Activity that in some (indirect) way caused the State to be realized. The causedByActivity property is the inverse of the causes property and is a generalization (super-property) of the effectOf property.,ObjectProperty,,https://w3id.org/citydata/part1/v1/causedByActivity,2026-07-23T12:14:41.538678
,causesState,causesState,identifies a State that in some (indirect) way was caused by the occurrence of the Activity. An Activity is caused by a State if the State is an effect of the Activity or if the State is an effect of some subactivity of the Activity. The causes property is a generalization (super-property) of the hasEffect property.,ObjectProperty,,https://w3id.org/citydata/part1/v1/causesState,2026-07-23T12:14:41.538678
,conjunctiveAchievedAt,conjunctiveAchievedAt,,ObjectProperty,,https://w3id.org/citydata/part1/v1/conjunctiveAchievedAt,2026-07-23T12:14:41.538678
,disjunctiveAchievedAt,disjunctiveAchievedAt,,ObjectProperty,,https://w3id.org/citydata/part1/v1/disjunctiveAchievedAt,2026-07-23T12:14:41.538678
,effectOf,effectOf,Identifies an Activity that the State was realized by.,ObjectProperty,,https://w3id.org/citydata/part1/v1/effectOf,2026-07-23T12:14:41.538678
,enabledByState,enabledByState,Identifies a State that in some (indirect) way enabled the Activity to occur. An Activity is enabled by a State if the State is a precondition for the Activity or if the State is a precondition of some subactivity of the Activity. The enabledByState property is a generalization (super-property) of the hasPrecondition property.,ObjectProperty,,https://w3id.org/citydata/part1/v1/enabledByState,2026-07-23T12:14:41.538678
,enablesActivity,enablesActivity,Identifies an Activity that in some (indirect) way was enabled by the State. The enables property is the inverse of the enabledByState property and is a generalization (super-property) of the preconditionOf property.,ObjectProperty,,https://w3id.org/citydata/part1/v1/enablesActivity,2026-07-23T12:14:41.538678
,endOf,endOf,Identifies the time Instant at which the Activity ends.,ObjectProperty,,https://w3id.org/citydata/part1/v1/endOf,2026-07-23T12:14:41.538678
,hasDecomp,hasDecomp,"Identifies two or more States into which the State may be immediately decomposed, i.e. its direct children.",ObjectProperty,,https://w3id.org/citydata/part1/v1/hasDecomp,2026-07-23T12:14:41.538678
,hasEffect,hasEffect,Identifies a State that is realized once the Activity has occurred.,ObjectProperty,,https://w3id.org/citydata/part1/v1/hasEffect,2026-07-23T12:14:41.538678
,hasPrecondition,hasPrecondition,Identifies a State that must be realized in order for the Activity to occur.,ObjectProperty,,https://w3id.org/citydata/part1/v1/hasPrecondition,2026-07-23T12:14:41.538678
,hasStatus,hasStatus,Identifies the status of the parent Thing at some point or interval in time.,ObjectProperty,,https://w3id.org/citydata/part1/v1/hasStatus,2026-07-23T12:14:41.538678
,hasSubactivity,hasSubactivity,Identifies a more granular Activity into which the Activity may be decomposed.,ObjectProperty,,https://w3id.org/citydata/part1/v1/hasSubactivity,2026-07-23T12:14:41.538678
,hasSubstate,hasSubstate,"Identifies a State into which the complex state decomposes, at any level (i.e. its child state, grandchild state, etc.). The hasSubState property is transitive and a super-property of the hasDecomp property.",ObjectProperty,,https://w3id.org/citydata/part1/v1/hasSubstate,2026-07-23T12:14:41.538678
,occursAfter,occursAfter,,ObjectProperty,,https://w3id.org/citydata/part1/v1/occursAfter,2026-07-23T12:14:41.538678
,occursAt,occursAt,Identifies a time Interval over which the Activity occurs.,ObjectProperty,,https://w3id.org/citydata/part1/v1/occursAt,2026-07-23T12:14:41.538678
,occursBefore,occursBefore,Identifies an Activity that the Activity occurred before.,ObjectProperty,,https://w3id.org/citydata/part1/v1/occursBefore,2026-07-23T12:14:41.538678
,occursDirectlyAfter,occursDirectlyAfter,,ObjectProperty,,https://w3id.org/citydata/part1/v1/occursDirectlyAfter,2026-07-23T12:14:41.538678
,occursDirectlyBefore,occursDirectlyBefore,Identifies an Activity that occurred immediately prior to the Activity. The occursDirectlyBefore property is a sub-property of the occursBefore property.,ObjectProperty,,https://w3id.org/citydata/part1/v1/occursDirectlyBefore,2026-07-23T12:14:41.538678
,preconditionOf,preconditionOf,Identifies an Activity that requires the State to be realized in order to occur.,ObjectProperty,,https://w3id.org/citydata/part1/v1/preconditionOf,2026-07-23T12:14:41.538678
,satisfiedBy,satisfiedBy,"Specifies the Manifestation that is to be satisfied (i.e., realized).",ObjectProperty,,https://w3id.org/citydata/part1/v1/satisfiedBy,2026-07-23T12:14:41.538678
,scheduledFor,scheduledFor,Identifies a time Interval during which a Thing occurs.,ObjectProperty,,https://w3id.org/citydata/part1/v1/scheduledFor,2026-07-23T12:14:41.538678
,terminalAchievedAt,terminalAchievedAt,,ObjectProperty,,https://w3id.org/citydata/part1/v1/terminalAchievedAt,2026-07-23T12:14:41.538678
,CdmDataProperty,CdmDataProperty,"Added for organizational purposes, to identify all data properties defined in the City Data Model.",DatatypeProperty,,https://w3id.org/citydata/part1/v1/CdmDataProperty,2026-07-23T12:14:41.538678
,FoundationalCdmDataProperty,FoundationalCdmDataProperty,"Added for organizational purposes, to identify data properties defined in the Foundation-level CDM ontology.",DatatypeProperty,,https://w3id.org/citydata/part1/v1/FoundationalCdmDataProperty,2026-07-23T12:14:41.538678
,CityUnitsDataProperty,CityUnitsDataProperty,"Added for organizational purposes, to identify data properties defined in the City Units Pattern of the CDM ontology.",DatatypeProperty,,https://w3id.org/citydata/part1/v1/CityUnitsDataProperty,2026-07-23T12:14:41.538678
,hasRelativeYear,hasRelativeYear,The base year used to define monetary values for a currency.,DatatypeProperty,,https://w3id.org/citydata/part1/v1/hasRelativeYear,2026-07-23T12:14:41.538678
,RecurringEventDataProperty,RecurringEventDataProperty,"Added for organizational purposes, to identify object properties defined in the Recurring Event Properties Pattern of the CDM ontology.",DatatypeProperty,,https://w3id.org/citydata/part1/v1/RecurringEventDataProperty,2026-07-23T12:14:41.538678
,endTime,endTime,Specifies the end time of the domain object's activity.,DatatypeProperty,,https://w3id.org/citydata/part1/v1/endTime,2026-07-23T12:14:41.538678
,startTime,startTime,Specifies the start time of the RecurringEvent's activity using http://www.w3.org/2001/XMLSchema#time format.,DatatypeProperty,,https://w3id.org/citydata/part1/v1/startTime,2026-07-23T12:14:41.538678
,GeneralDataProperty,GeneralDataProperty,"Added for organizational purposes, to identify object properties defined in the General Properties Pattern of the CDM ontology.",DatatypeProperty,,https://w3id.org/citydata/part1/v1/GeneralDataProperty,2026-07-23T12:14:41.538678
,hasDescription,hasDescription,Descriptive information about an object.,DatatypeProperty,,https://w3id.org/citydata/part1/v1/hasDescription,2026-07-23T12:14:41.538678
,hasIdentifier,hasIdentifier,Unique identifier for an object.,DatatypeProperty,,https://w3id.org/citydata/part1/v1/hasIdentifier,2026-07-23T12:14:41.538678
,hasName,hasName,Name of an object.,DatatypeProperty,,https://w3id.org/citydata/part1/v1/hasName,2026-07-23T12:14:41.538678
,LocationDataProperty,LocationDataProperty,"Created for organizational purposes, to identify location data properties.",DatatypeProperty,,https://w3id.org/citydata/part1/v1/LocationDataProperty,2026-07-23T12:14:41.538678
,hasSerialization,hasSerialization,,DatatypeProperty,,https://w3id.org/citydata/part1/v1/hasSerialization,2026-07-23T12:14:41.538678
,isInvariant,isInvariant,"Identifies whether a property is to be interpreted as invariant (i.e., its value is not subject to change over time).",DatatypeProperty,,https://w3id.org/citydata/part1/v1/isInvariant,2026-07-23T12:14:41.538678
,mainModule,mainModule,Identifies whether an ontology file is the main ontology file within a directory.,DatatypeProperty,,https://w3id.org/citydata/part1/v1/mainModule,2026-07-23T12:14:41.538678
